0,63.00227279663086,22.025443077087402,2020-05-18 09:17:43.207691
0,63.13194122314453,22.01659393310547,2020-05-18 09:17:45.923718
0,62.8595474243164,22.0856201171875,2020-05-18 09:17:48.448653
0,62.52543487548828,22.069690895080566,2020-05-18 09:22:45.698042
0,62.51831283569336,22.105089569091795,2020-05-18 09:24:48.985460
0,62.12218475341797,22.083849906921387,2020-05-18 09:25:04.068888
0,62.038211822509766,22.07500057220459,2020-05-18 09:30:03.884808
0,62.05275192260742,22.05022201538086,2020-05-18 09:35:04.869622
0,61.97530670166016,22.04137306213379,2020-05-18 09:40:04.404872
0,62.1755973815918,21.997124481201173,2020-05-18 09:45:04.207256
0,62.075601196289064,22.007744216918944,2020-05-18 09:50:04.698846
0,61.97649154663086,22.036062812805177,2020-05-18 09:55:04.010759
0,61.95898666381836,22.000664710998535,2020-05-18 10:00:04.690271
0,61.89578399658203,22.03075256347656,2020-05-18 10:05:04.569801
0,61.78836898803711,22.106859397888183,2020-05-18 10:10:04.248022
0,61.54267959594726,22.08385009765625,2020-05-18 10:15:04.223297
0,61.114505004882815,22.126328659057616,2020-05-18 10:20:04.328425
0,60.961395263671875,22.082080459594728,2020-05-18 10:25:04.219478
0,60.6765380859375,22.04668197631836,2020-05-18 10:30:03.964659
0,60.04985733032227,22.17411575317383,2020-05-18 10:35:04.388469
0,60.171216583251955,22.1741153717041,2020-05-18 10:40:03.958685
0,59.82285995483399,22.152876472473146,2020-05-18 10:45:03.914427
0,58.873339080810545,22.15464668273926,2020-05-18 10:50:04.788506
0,59.0745189666748,22.244912147521973,2020-05-18 10:55:04.817419
0,58.61874923706055,22.168805503845213,2020-05-18 11:00:04.212114
0,58.44991226196289,22.151107215881346,2020-05-18 11:05:04.333931
0,58.97808418273926,22.17588539123535,2020-05-18 11:10:04.346385
0,58.76800117492676,22.17411518096924,2020-05-18 11:15:04.723347
0,58.85642623901367,22.188274765014647,2020-05-18 11:20:03.968519
0,58.85909576416016,22.205974197387697,2020-05-18 11:25:04.724794
0,58.32944183349609,22.232522773742676,2020-05-18 11:30:04.851005
0,57.88346481323242,22.18827533721924,2020-05-18 11:35:04.784209
0,57.9852409362793,22.227212715148926,2020-05-18 11:40:04.743610
0,58.05586166381836,22.18119525909424,2020-05-18 11:45:04.570707
0,57.29179382324219,22.2289831161499,2020-05-18 11:50:04.390082
0,56.73127975463867,22.216593551635743,2020-05-18 11:51:55.448083
0,57.17755470275879,22.202434158325197,2020-05-18 11:55:04.157401
0,57.04046783447266,22.154647254943846,2020-05-18 12:00:03.967982
0,57.16153106689453,22.216593551635743,2020-05-18 12:05:04.759179
0,57.60038757324219,22.147567176818846,2020-05-18 12:10:04.203280
0,58.2514030456543,22.159956550598146,2020-05-18 12:15:03.963294
0,59.83858642578125,22.246682167053223,2020-05-18 12:20:04.469999
0,58.688775634765626,22.248452186584473,2020-05-18 12:25:03.984431
0,59.3774772644043,22.19889430999756,2020-05-18 12:30:04.067512
0,59.062353515625,22.305089378356932,2020-05-18 12:35:04.240295
0,58.83298606872559,22.313938903808594,2020-05-18 12:40:04.259592
0,59.6727180480957,22.328098106384278,2020-05-18 12:45:03.989165
0,59.48756103515625,22.280310440063477,2020-05-18 12:50:04.264031
0,59.17599945068359,22.29269962310791,2020-05-18 12:55:04.460015
0,59.60002212524414,22.290929985046386,2020-05-18 13:00:04.289998
0,58.545458221435545,22.38650550842285,2020-05-18 13:05:04.028895
0,58.954345321655275,22.310399055480957,2020-05-18 13:10:04.868111
0,58.525874328613284,22.42190341949463,2020-05-18 13:15:04.785919
0,58.82853393554687,22.43606243133545,2020-05-18 13:20:04.823336
0,58.52973175048828,22.37765579223633,2020-05-18 13:25:04.765408
0,58.269208145141604,22.413053894042967,2020-05-18 13:30:04.607016
0,58.57661476135254,22.437832832336426,2020-05-18 13:35:04.727767
0,59.10894088745117,22.473231315612793,2020-05-18 13:40:04.688590
0,58.723197555541994,22.441372680664063,2020-05-18 13:45:04.376896
0,59.102115631103516,22.466151237487793,2020-05-18 13:50:04.629829
0,60.18813018798828,22.457301902770997,2020-05-18 13:55:04.192966
0,60.39761657714844,22.423673248291017,2020-05-18 14:00:04.340181
0,60.61363525390625,22.413054084777833,2020-05-18 14:05:04.036891
0,61.01243209838867,22.478540420532227,2020-05-18 14:10:04.887013
0,61.73169479370117,22.53163833618164,2020-05-18 14:15:04.766272
0,60.82579345703125,22.536948013305665,2020-05-18 14:20:04.584502
0,60.26438827514649,22.4767707824707,2020-05-18 14:25:04.776701
0,59.805650329589845,22.51924819946289,2020-05-18 14:30:04.333669
0,59.24899520874023,22.51216850280762,2020-05-18 14:35:04.483856
0,59.073332977294925,22.526328086853027,2020-05-18 14:40:03.917416
0,58.91962890625,22.52101879119873,2020-05-18 14:45:04.884402
0,59.08935623168945,22.47500057220459,2020-05-18 14:50:04.147910
0,59.420797729492186,22.512169075012206,2020-05-18 14:55:04.716874
